word,phonetic,pos,meaning,example,example_trans,image_url
nitrogen,ˈnaɪtrədʒən,n.,n. 氮；氮气,,,
niece,niːs,n.,n. 侄女；外甥女,,,
nobody,ˈnəʊbədi,pron.,pron. 没有人，无人；n. 无足轻重的人，小人物,,,
nod,nɒd,v.,v. 点头；打盹，打瞌睡；示意，表示；n. 点头，点头示意,,,
noisy,ˈnɔɪzi,adj.,adj. 吵闹的，喧闹的；嘈杂的，嘈杂声多的,,,
nor,nɔː(r),conj.,conj. 也不，也没有,,,
northwest,ˌnɔːθˈwest,n.,n. 西北方向；西北部；adj. 西北的，来自西北的；adv. 向西北方,,,
nose,nəʊz,n.,n. 鼻子；嗅觉；前端，前部；v. 嗅探，探听；小心谨慎地前进,,,
noun,naʊn,n.,n. 名词；名词；名词性词语,,,
nurse,nɜːs,n.,n. 护士；v. 照料，护理；培养，促进,,,
nylon,ˈnaɪlɒn,n.,n. 尼龙，锦纶,,,
oak,əʊk,n.,n. 橡树；橡木,,,
ocean,ˈəʊʃn,n.,n. 海洋，大洋；海量，大量；adj. 海洋的，大洋的,,,
offensive,əˈfensɪv,adj.,adj. 令人不快的，冒犯的；攻击性的，进攻的；n. 进攻，攻势,,,
oil,ɔɪl,n.,n. 油，石油；油类制品；油画；v. 给...加油，涂油,,,
onion,ˈʌnjən,n.,n. 洋葱,,,
orchard,ˈɔːtʃəd,n.,n. 果园，果树林,,,
orchestra,ˈɔːkɪstrə,n.,n. 管弦乐队；交响乐团,,,
ore,ɔː(r),n.,n. 矿石，矿,,,
orphan,ˈɔːfən,n.,n. 孤儿；adj. 孤儿的；无依无靠的；v. 使成为孤儿；剥夺...的父母,,,
ounce,aʊns,n.,n. 盎司（重量单位）；少量，一点儿；雪豹,,,
oven,ˈʌvn,n.,n. 烤箱，烤炉,,,
overcoat,ˈəʊvəkəʊt,n.,n. 大衣，长外套,,,
owl,aʊl,n.,n. 猫头鹰,,,
oxide,ˈɒksaɪd,n.,n. 氧化物,,,
oxygen,ˈɒksɪdʒən,n.,n. 氧气，氧,,,
packet,ˈpækɪt,n.,n. 小包，小袋；一包，一袋；数据包,,,
page,peɪdʒ,n.,n. 书页，纸页；（网站的）页面；事件，场面；v. 呼叫，传呼,,,
painting,ˈpeɪntɪŋ,n.,n. 绘画；画；油画；v. 绘画；涂漆；粉刷,,,
palace,ˈpæləs,n.,n. 宫殿，皇宫,,,
pan,pæn,n.,n. 平底锅，煎锅；盘子，浅盘；v. 严厉批评，抨击；（摄影机）左右移动,,,
pants,pænts,n.,n. 裤子；v. 气喘吁吁地说,,,
party,ˈpɑːti,n.,n. 聚会，派对；政党；当事人，参与者；（法律）一方；v. 参加社交聚会,,,
passenger,ˈpæsɪndʒə(r),n.,n. 乘客，旅客,,,
pasture,ˈpɑːstʃə(r),n.,n. 牧场，草地；v. 放牧,,,
patient,ˈpeɪʃnt,adj.,adj. 耐心的，有耐心的；n. 病人，患者,,,
paw,pɔː,n.,n. 爪子，脚掌（动物的）；v. 用爪子抓，用脚爪触摸,,,
pea,piː,n.,n. 豌豆；豌豆粒,,,
peace,piːs,n.,n. 和平，平静；安宁，宁静；和解，讲和；和平条约,,,
peach,piːtʃ,n.,n. 桃子；桃树；adj. 桃色的；v. 告发，泄密,,,
peanut,ˈpiːnʌt,n.,n. 花生；花生米,,,
peasant,ˈpez.ənt,n.,n. 农民，小农,,,
pebble,ˈpebl,n.,n. 小圆石，鹅卵石,,,
pendulum,ˈpendjʊləm,n.,n. 钟摆；摆；摆锤；摇摆不定；摇摆,,,
pepper,ˈpepə(r),n.,n. 胡椒；辣椒；v. 在...上撒胡椒粉；使布满，使充满,,,
percent,pəˈsent,n.,n. 百分比，百分数；adj. 百分之...的,,,
per cent,pə ˈsent,adj.,adj. 百分之……，百分数,,,
perhaps,pəˈhæps,adv.,adv. 可能，大概，也许,,,
person,ˈpɜːsn,n.,n. 人，人员；人格，人品；语法中的人称,,,
pet,pet,n.,n. 宠物；心爱的人；adj. 宠爱的，特别喜爱的；v. 抚摸，轻拍,,,
physicist,ˈfɪzɪsɪst,n.,n. 物理学家,,,
physics,ˈfɪzɪks,n.,n. 物理学；物理现象；物理特性,,,
physiology,ˌfɪziˈɒlədʒi,n.,n. 生理学；生理机能；生理过程,,,
pick,pɪk,v.,v. 摘，采；挑选，选择；剔除，挑出；挖，凿；摘，采；拨，弹（乐器）；n. 精华，最好的人或物；选择，挑选；镐，鹤嘴锄,,,
piece,piːs,n.,n. 一块，一片，一段；一件（衣服）；（音乐、艺术、文学）作品；零件，部件；棋子；v. 拼合，拼接,,,
pigeon,ˈpɪdʒɪn,n.,n. 鸽子,,,
pillow,ˈpɪləʊ,n.,n. 枕头；v. 枕着，用……作枕头,,,
pine,paɪn,n.,n. 松树；v. 渴望，思念；消瘦，憔悴,,,
pink,pɪŋk,adj.,adj. 粉红色的；n. 粉红色；v. 变粉红,,,
pity,ˈpɪti,n.,n. 同情，怜悯；遗憾的事，令人惋惜的事；v. 同情，怜悯,,,
plaintiff,ˈpleɪntɪf,n.,n. 原告，起诉人,,,
plan,plæn,n.,n. 计划，方案；平面图，平面设计图；v. 计划，打算；设计，制定；规划,,,
plane,pleɪn,n.,n. 飞机；平面；刨子（木工工具）；adj. 平的，平面的；v. 刨平，使平滑,,,
playground,ˈpleɪɡraʊnd,n.,n. 操场，游乐场,,,
pleasant,ˈpleznt,adj.,adj. 令人愉快的，宜人的；友好的，亲切的,,,
plenty,ˈplenti,n.,n. 大量，充足；adv. 很，非常；pron. 大量，充足,,,
poem,pəʊm,n.,n. 诗，韵文,,,
poet,ˈpəʊɪt,n.,n. 诗人,,,
poetry,ˈpəʊətri,n.,n. 诗歌；诗歌艺术；诗意；诗情画意,,,
pond,pɒnd,n.,n. 池塘，小湖,,,
population,ˌpɒpjuˈleɪʃn,n.,n. 人口，全体居民；（生物学）种群，群体,,,
porch,pɔːtʃ,n.,n. 门廊，走廊,,,
pork,pɔːk,n.,n. 猪肉,,,
port,pɔːt,n.,n. 港口，港湾；端口（计算机）；左舷；窗口；波特酒；v. 持（枪）；转向左舷,,,
postcard,ˈpəʊstkɑːd,n.,n. 明信片,,,
pottery,ˈpɒtəri,n.,n. 陶器，陶瓷器；制陶术，陶瓷工艺,,,
poultry,ˈpəʊltri,n.,n. 家禽，禽肉,,,
powerful,ˈpaʊəfəl,adj.,adj. 强大的，有力的；强有力的，有影响力的；效力强的，作用大的；（机器等）功率大的,,,
predator,ˈpredətə(r),n.,n. 捕食者，食肉动物；掠夺者，作恶者,,,
prefer,prɪˈfɜː(r),v.,v. 更喜欢，偏爱；宁愿，宁可,,,
prepare,prɪˈpeə(r),v.,v. 准备，预备；制作，配制；使做好准备，使有所准备,,,
preposition,ˌprepəˈzɪʃən,n.,n. 介词,,,
president,ˈprezɪdənt,n.,n. 总统，主席；（公司、机构等的）总裁，董事长；（学院、大学的）校长；（俱乐部、社团等的）会长，主席,,,
pretend,prɪˈtend,v.,v. 假装，装作；自称，声称；adj. 假装的，虚假的,,,
price,praɪs,n.,n. 价格，价钱；代价，犠牲；v. 定价，标价,,,
prince,prɪns,n.,n. 王子，亲王；贵族男子；出类拔萃的人,,,
princess,ˈprɪnses,n.,n. 公主，王室女成员；王子或国王的妻子；（用于称呼或称谓）小姐，宝贝；（某方面的）杰出女性,,,
print,prɪnt,v.,v. 印刷；打印；刊登；出版；用印刷体写；n. 印刷品；印刷字体；印花布；印花图案,,,
prison,ˈprɪzn,n.,n. 监狱，牢狱；监禁，囚禁,,,
prisoner,ˈprɪzənə(r),n.,n. 囚犯，犯人；俘虏；受束缚的人,,,
professor,prəˈfesə(r),n.,n. 教授，大学教师,,,
progress,ˈprəʊɡres,n.,n. 进步，进展；前进，前进过程；v. 前进，进展；逐步发展，逐渐进行,,,
projector,prəˈdʒektə(r),n.,n. 投影仪，放映机,,,
pronoun,ˈprəʊnaʊn,n.,n. 代词,,,
pronunciation,prəˌnʌnsiˈeɪʃn,n.,n. 发音，读音；发音方法，发音方式,,,
prose,prəʊz,n.,n. 散文；散文体,,,
pub,pʌb,n.,n. 酒吧，小酒馆,,,
pupil,ˈpjuːpɪl,n.,n. 学生，小学生；瞳孔,,,
purple,ˈpɜːpl,adj.,adj. 紫色的；紫红色的；n. 紫色；紫红色；v. 使成紫色,,,
pyramid,ˈpɪrəmɪd,n.,n. 金字塔，pyramiden形状的物体；金字塔式的组织结构，等级制度,,,
queen,kwiːn,n.,n. 女王，王后；（纸牌中的）皇后；（蜜蜂、蚂蚁等的）蚁后，蜂王；女性统治者，女首领；杰出女性，女王；v. 统治；称王,,,
quilt,kwɪlt,n.,n. 被子，棉被；v. 缝制被子；缝补,,,
rabbit,ˈræbɪt,n.,n. 兔子；v. 猎捕兔子,,,
radar,ˈreɪdɑː(r),n.,n. 雷达，无线电探测器；觉察力，洞察力,,,
rainbow,ˈreɪnbəʊ,n.,n. 彩虹；彩虹般的东西；五彩缤纷的东西,,,
rat,ræt,n.,n. 老鼠，耗子；卑鄙的人，叛徒；v. 告发，检举；察觉，发现,,,
rather,ˈrɑːðə(r),adv.,adv. 相当地，颇；宁愿，更愿意；相反地，反而；更确切地说,,,
razor,ˈreɪzə(r),n.,n. 剃刀，刮胡刀,,,
real,rɪəl,adj.,adj. 真实的，实际的；真正的，名副其实的；真诚的，真挚的；实在的，现实的；真实的，非虚构的；经通货膨胀调整后的；n. 实际情况，现实；adv. 非常，很,,,
really,ˈrɪəli,adv.,adv. 真正地，确实地；非常，很；的确，实在；int. 真的吗？；adj. 真实的，真正的,,,
record,ˈrekɔːd,n.,n. 记录，档案；唱片；纪录；v. 记录，录音；显示，标明,,,
regret,rɪˈɡret,v.,v. 后悔，遗憾；惋惜，痛惜；n. 遗憾，后悔；惋惜，痛惜；歉意,,,
reptile,ˈreptaɪl,n.,n. 爬行动物；卑鄙的人,,,
rectangle,ˈrektæŋɡl,n.,n. 长方形，矩形,,,
return,rɪˈtɜːn,v.,v. 回来，返回；归还，送回；回答，回复；n. 返回，归来；回报，收益；退货，退款,,,
rifle,ˈraɪfl,n.,n. 步枪，来福枪；v. 快速翻找，翻查；抢劫，盗窃,,,
ring,rɪŋ,n.,n. 戒指，指环；环形物；铃声；圆圈，环；(非法的)团伙，集团；v. 鸣响，发出铃声；打电话给；环绕，围绕,,,
robe,rəʊb,n.,n. 长袍，礼服；法官袍，学位袍；v. 给...穿上长袍,,,
rocket,ˈrɒkɪt,n.,n. 火箭；火箭弹；芝麻菜（一种蔬菜）；v. 飞速上升；急剧增长,,,
rose,rəʊz,n.,n. 玫瑰，蔷薇；玫瑰色，粉红色；v. 上升，升起；增加，上涨；adj. 玫瑰色的，粉红色的,,,
rug,rʌɡ,n.,n. 地毯，小地毯,,,
sale,seɪl,n.,n. 销售，卖出；特价销售，减价出售,,,
salesman,ˈseɪlzmən,n.,n. 推销员，售货员,,,
saleswoman,ˈseɪlzˌwʊmən,n.,n. 女推销员，女销售员,,,
salesperson,ˈseɪlzpɜːsən,n.,n. 销售人员，推销员,,,
salient,ˈseɪliənt,adj.,adj. 显著的，突出的，最重要的,,,
salt,sɔːlt,n.,n. 盐；食盐；海水中的盐分；风趣，诙谐；v. 加盐于，腌；adj. 含盐的，咸的,,,
sand,sænd,n.,n. 沙子，沙；v. 用砂纸打磨,,,
scissors,ˈsɪzəz,n.,n. 剪刀,,,
search,sɜːtʃ,v.,v. 搜索，寻找；检查，搜查；n. 搜索，查找；搜查，调查,,,
seat,siːt,n.,n. 座位；席位；座椅；v. 使坐下；安排座位,,,
seed,siːd,n.,n. 种子，籽；原因，根源；种子选手；v. 播种，种植,,,
seldom,ˈseldəm,adv.,adv. 很少，不常,,,
sex,seks,n.,n. 性别；性；男性或女性；v. 鉴定…的性别,,,
shell,ʃel,n.,n. 贝壳；壳；炮弹；炮击；外壳；框架；v. 剥壳；脱落；炮轰；轰击,,,
shore,ʃɔː(r),n.,n. 海岸，湖岸，河岸；v. 支撑，支持,,,
short,ʃɔːt,adj.,adj. 短的，矮的；简短的，简洁的；短缺的，不足的；简略的，简单的；粗暴的，唐突的；adv. 突然地，猛然地；n. 短裤；缺点，缺陷；v. 使短路，使短缺,,,
shout,ʃaʊt,v.,v. 大声喊叫，呼喊；n. 大声喊叫，呼喊声,,,
shrug,ʃrʌɡ,v.,v. 耸肩；不屑一顾，满不在乎地对待；n. 耸肩,,,
sibling,ˈsɪblɪŋ,n.,n. 兄弟姐妹,,,
silk,sɪlk,n.,n. 丝，丝绸；adj. 丝制的，丝绸的,,,
slave,sleɪv,n.,n. 奴隶，被奴役的人；苦工，劳工；奴隶般工作的人；v. 苦干，拼命工作,,,
slow,sləʊ,adj.,adj. 缓慢的，慢的；迟钝的，反应慢的；慢速的，行驶缓慢的；adv. 缓慢地，慢慢地；v. 减速，放慢,,,
smoke,sməʊk,n.,n. 烟，烟雾；v. 抽烟，吸烟；冒烟，冒气；熏制（食物）,,,
snack,snæk,n.,n. 小吃，点心，零食；v. 吃点心，吃零食,,,
soap,səʊp,n.,n. 肥皂；v. 用肥皂擦洗,,,
soccer,ˈsɒkə(r),n.,n. 足球（运动）,,,
soda,ˈsəʊdə,n.,n. 苏打水，汽水；碳酸钠，苏打,,,
sofa,ˈsəʊfə,n.,n. 沙发,,,
soft,sɒft,adj.,adj. 柔软的，松软的；温和的，轻柔的；柔和的（声音、光线等）；软弱的，懦弱的；温和的，和善的；不含酒精的（饮料）；（水）软的，不含矿物质的；adv. 轻柔地，温和地；n. 柔软的东西，柔软部分,,,
soldier,ˈsəʊldʒə(r),n.,n. 士兵，军人；v. 当兵，服役；坚持，持续,,,
solitary,ˈsɒlətri,adj.,adj. 独自的，孤单的；单独的，唯一的；独居的，隐居的；偏僻的，人迹罕至的；n. 独居者，隐士,,,
soon,suːn,adv.,adv. 很快，不久；早，快,,,
sophomore,ˈsɒfəmɔː(r),n.,n. （美国大学或中学的）二年级学生；adj. 二年级的；第二年的,,,
soup,suːp,n.,n. 汤，羹,,,
southeast,ˌsaʊθˈiːst,n.,n. 东南，东南方；adj. 东南的，东南部的；adv. 向东南，在东南,,,
southwest,ˌsaʊθˈwest,n.,n. 西南方，西南部；adj. 西南的，向西南的；adv. 向西南，在西南,,,
spade,speɪd,n.,n. 铲子，铁锹；纸牌中的黑桃；v. 用铲子挖,,,
speaker,ˈspiːkə(r),n.,n. 演讲者，发言人；扬声器，喇叭；说话者，讲某种语言的人；议长，主席,,,
spear,spɪə(r),n.,n. 长矛，标枪；v. 用矛刺，刺穿,,,
spectacular,spekˈtækjələ(r),adj.,adj. 壮观的，令人惊叹的；引人注目的，非凡的；n. 盛大的表演，精彩的节目,,,
speech,spiːtʃ,n.,n. 演讲，讲话；言语，说话能力；言论，发言；语言，语音,,,
speed,spiːd,n.,n. 速度，快慢；速率，效率；档位（尤指汽车）；v. 加速，迅速前进；加快...的速度，促进,,,
spider,ˈspaɪdə(r),n.,n. 蜘蛛；v. 爬行，快速移动,,,
spokesman,ˈspəʊksmən,n.,n. 发言人，代言人,,,
spokeswoman,ˈspəʊkswʊmən,n.,n. 女发言人,,,
spokesperson,ˈspəʊksˌpɜːsən,n.,n. 发言人，代言人,,,
sponge,spʌndʒ,n.,n. 海绵；海绵状物；v. 用海绵擦拭；吸收；揩干；蹭饭,,,
spoon,spuːn,n.,n. 勺，匙；v. 用勺舀，用匙吃,,,
squirrel,ˈskwɪrəl,n.,n. 松鼠；v. 贮藏，储存,,,
stadium,ˈsteɪdiəm,n.,n. 体育场，运动场,,,
stair,steə(r),n.,n. 楼梯，台阶,,,
staircase,ˈsteəkeɪs,n.,n. 楼梯；阶梯,,,
stairway,ˈsteəweɪ,n.,n. 楼梯；阶梯；通道,,,
steel,stiːl,n.,n. 钢，钢铁；钢制品，钢铁制品；钢铁般的意志，坚强；v. 使坚强，使冷酷无情；adj. 钢制的，钢铁般的,,,
stereo,ˈsteriəʊ,n.,n. 立体声音响设备；adj. 立体声的；立体的,,,
stocking,ˈstɒkɪŋ,n.,n. 长筒袜；圣诞袜；v. 储备，储存,,,
stomach,ˈstʌmək,n.,n. 胃；腹部；appetite 胃口；inclination 欲望，爱好；v. 忍受，容忍,,,
stone,stəʊn,n.,n. 石头，岩石；宝石，宝石饰品；结石；v. 向…扔石头；用石头铺；adj. 石头的，石制的,,,
stool,stuːl,n.,n. 凳子，椅子；粪便（医学用语）,,,
story,ˈstɔːri,n.,n. 故事，小说；新闻报道，新闻；楼层；情况，经历,,,
storey,ˈstɔːri,n.,n. 楼层，层,,,
strawberry,ˈstrɔːbəri,n.,n. 草莓；草莓果实,,,
stove,stəʊv,n.,n. 炉子，煮食炉,,,
strict,strɪkt,adj.,adj. 严格的，严厉的；严密的，精确的；严谨的，一丝不苟的,,,
stupid,ˈstjuːpɪd,adj.,adj. 愚蠢的，笨的；n. 笨蛋，傻瓜,,,
subsidy,ˈsʌbsɪdi,n.,n. 补贴，津贴；资助，补助金,,,
suburb,ˈsʌbɜːb,n.,n. 郊区；市郊；城郊；近郊,,,
sugar,ˈʃʊɡə(r),n.,n. 糖，食糖；v. 加糖于,,,
sulphur,ˈsʌlfə(r),n.,n. 硫；硫磺,,,
sulfur,ˈsʌlfə(r),n.,n. 硫，硫磺,,,
summarise,ˈsʌməraɪz,v.,v. 概括，总结,,,
summarize,ˈsʌməraɪz,v.,v. 总结，概括；简述，扼要叙述,,,
sure,ʃʊə(r),adj.,adj. 确定的，肯定的；有把握的，自信的；adv. 当然，确实；interj. 当然，好的,,,
swan,swɒn,n.,n. 天鹅；v. 优雅地滑行或移动,,,
sweater,ˈswetə(r),n.,n. 毛衣，针织衫,,,
sword,sɔːd,n.,n. 剑，刀,,,
table,ˈteɪbl,n.,n. 桌子，餐桌；表格，图表；表，一览表；v. 提交，提出（议案等）；搁置讨论,,,
tail,teɪl,n.,n. 尾巴；末端，尾部；背面，反面（硬币的）；尾随者，跟踪者；v. 尾随，跟踪；adj. 尾部的，后部的,,,
task,tɑːsk,n.,n. 任务，工作；(艰巨或令人不快的)任务，差事,,,
team,tiːm,n.,n. 队，团队；运动队；v. 组成一队；合作,,,
temperament,ˈtemprəmənt,n.,n. 性格，气质；脾气，秉性,,,
tent,tent,n.,n. 帐篷；v. 住帐篷,,,
test,test,n.,n. 测验，考试；试验，检验；v. 测验，考查；试验，检验,,,
testimony,ˈtestɪməni,n.,n. 证词，证言；证据，证明；公开声明，表态；见证，证明,,,
textbook,ˈtekstbʊk,n.,n. 教科书，课本；adj. 教科书式的，标准的，典型的,,,
thief,θiːf,n.,n. 小偷，贼,,,
throat,θrəʊt,n.,n. 喉咙，咽喉,,,
thus,ðʌs,adv.,adv. 因此，从而；这样，如此；如此，这样；到如此程度,,,
tile,taɪl,n.,n. 瓦片，瓷砖；v. 铺瓦，贴瓷砖,,,
till,tɪl,prep.,prep. 直到，直到...为止；conj. 直到；v. 耕作，耕种；n. 现金出纳机，收银机,,,
timber,ˈtɪmbə(r),n.,n. 木材，木料；林木，树木；v. 用木材支撑；伐木,,,
tobacco,təˈbækəʊ,n.,n. 烟草；烟叶,,,
toe,təʊ,n.,n. 脚趾；足尖；v. 用脚尖踢；用脚尖触,,,
toilet,ˈtɔɪlət,n.,n. 厕所，盥洗室；梳妆，打扮,,,
tooth,tuːθ,n.,n. 牙齿；齿状物,,,
tour,tʊə(r),n.,n. 旅行，游览；巡回演出，巡回比赛；v. 旅行，游览；巡回演出，巡回比赛,,,
tourist,ˈtʊərɪst,n.,n. 游客，旅游者,,,
towel,ˈtaʊəl,n.,n. 毛巾，手巾；v. 用毛巾擦干,,,
town,taʊn,n.,n. 镇，小城镇；城镇的居民；（某人常去的）城镇，城里；（与乡村相对的）城镇,,,
toy,tɔɪ,n.,n. 玩具；玩物；小玩意；adj. 玩具的；作为玩具的；微小的；v. 玩弄；摆弄；戏弄,,,
tractor,ˈtræktə(r),n.,n. 拖拉机，牵引机,,,
tray,treɪ,n.,n. 托盘，盘子；（抽屉等的）隔层,,,
trolley,ˈtrɒli,n.,n. 有轨电车；手推车；小车；送餐车；食品推车,,,
trolly,ˈtrɒli,n.,n. 手推车，小车,,,
trousers,ˈtraʊzəz,n.,n. 长裤，裤子,,,
truck,trʌk,n.,n. 卡车，货车；v. 用卡车运送,,,
trumpet,ˈtrʌmpɪt,n.,n. 小号，喇叭；v. 吹喇叭；大声宣告，鼓吹,,,
truth,truːθ,n.,n. 事实，真相；真实性，真实；真理，真谛,,,
tub,tʌb,n.,n. 浴缸；桶，盆；（圆形或椭圆形的）容器,,,
tumor,ˈtjuːmə(r),n.,n. 肿瘤，肿块,,,
tumour,ˈtjuːmə(r),n.,n. 肿瘤；瘤,,,
typewriter,ˈtaɪpraɪtə(r),n.,n. 打字机,,,
typist,ˈtaɪpɪst,n.,n. 打字员,,,
typhoon,taɪˈfuːn,n.,n. 台风，强烈热带气旋,,,
until,ənˈtɪl,prep.,prep. 直到...为止；conj. 直到...为止,,,
upon,əˈpɒn,prep.,prep. 在...之上；在...时候；一...就；基于；依据；关于,,,
used,juːzd,adj.,adj. 二手的，用过的；习惯的，惯常的；v. 过去常常（做某事）；曾经，以前；使用，利用,,,
valley,ˈvæli,n.,n. 山谷，峡谷；河谷，溪谷；流域,,,
vegetable,ˈvedʒtəbl,n.,n. 蔬菜；植物；adj. 植物的；蔬菜的；呆滞的，无生气的,,,
vase,vɑːz,n.,n. 花瓶，装饰性容器,,,
venue,ˈvenjuː,n.,n. 场地，地点；（法律）审判地点,,,
verb,vɜːb,n.,n. 动词；谓语,,,
victory,ˈvɪktəri,n.,n. 胜利，成功,,,
vigorous,ˈvɪɡərəs,adj.,adj. 精力充沛的，充满活力的；强健的，强壮的；强烈的，剧烈的；坚决的，果断的,,,
village,ˈvɪlɪdʒ,n.,n. 村庄，乡村；村民,,,
visa,ˈviːzə,n.,n. 签证；签证章；v. 签发签证；在...上签署,,,
visit,ˈvɪzɪt,v.,v. 拜访，探望；参观，游览；造访（网站）；n. 拜访，探望；参观，游览,,,
visitor,ˈvɪzɪtə(r),n.,n. 访客，来访者；参观者，游客,,,
vocabulary,vəˈkæbjələri,n.,n. 词汇量；词汇表；专业术语；词语总汇,,,
vitamin,ˈvɪtəmɪn,n.,n. 维生素,,,
volt,vɒlt,n.,n. 伏特（电压单位）,,,
voltage,ˈvəʊltɪdʒ,n.,n. 电压，伏特数,,,
wait,weɪt,v.,v. 等待，等候；服务，伺候；n. 等待，等候,,,
waiter,ˈweɪtə(r),n.,n. 服务员，侍者（尤指餐厅男服务员）,,,
waitress,ˈweɪtrəs,n.,n. 女服务员,,,
wall,wɔːl,n.,n. 墙，墙壁；障碍物，壁垒；v. 用墙围住，用墙隔开,,,
wallet,ˈwɒlɪt,n.,n. 钱包，皮夹子,,,
warm,wɔːm,adj.,adj. 温暖的，暖和的；热情的，友好的；温和的，不太冷的；v. 使温暖，使暖和；使兴奋，使热情；n. 温暖，暖和,,,
wary,ˈweəri,adj.,adj. 谨慎的，小心的，警惕的,,,
watt,wɒt,n.,n. 瓦特（功率单位）,,,
wedding,ˈwedɪŋ,n.,n. 婚礼，结婚典礼,,,
west,west,n.,n. 西方，西部；西方国家，西方文明；adj. 西方的，西部的；adv. 向西，往西,,,
western,ˈwestən,adj.,adj. 西方的，西部的；西方国家的，西方文化的；n. 西部片，西部小说,,,
wheat,wiːt,n.,n. 小麦,,,
wheel,wiːl,n.,n. 轮子，车轮；方向盘；车辆；v. 推动，转动；盘旋，旋转,,,
whether,ˈweðə(r),conj.,conj. 是否，会不会；无论，不管,,,
whisky,ˈwɪski,n.,n. 威士忌酒,,,
whiskey,ˈwɪski,n.,n. 威士忌酒,,,
white,waɪt,adj.,adj. 白色的；苍白的；白人的；纯洁的；清白的；n. 白色；白颜色；白人；蛋白；v. 使变白；漂白,,,
wide,waɪd,adj.,adj. 宽的，广阔的；广泛的，普遍的；adv. 广阔地；远远地,,,
widow,ˈwɪdəʊ,n.,n. 寡妇；v. 使成为寡妇,,,
willing,ˈwɪlɪŋ,adj.,adj. 愿意的，乐意的；自愿的，心甘情愿的,,,
wing,wɪŋ,n.,n. 翅膀；机翼；侧翼，侧厅；（政党、组织的）派别，支系；v. 飞行，飞越；迅速发送,,,
wolf,wʊlf,n.,n. 狼；v. 狼吞虎咽地吃,,,
wool,wʊl,n.,n. 羊毛；毛线；毛织品,,,
worst,wɜːst,adj.,adj. 最坏的，最差的；adv. 最糟糕地，最坏地；n. 最坏的情况，最糟糕的事物,,,
youngster,ˈjʌŋstə(r),n.,n. 年轻人，少年，儿童,,,
a,"ə,eɪ",art.,art. 一个，一种（用于单数可数名词前）,,,
an,ən,art.,art. 一(个)，任何一(个)（用于元音音素开头的单词前）,,,
adverb,ˈædvɜːb,n.,n. 副词,,,
airline,ˈeəlaɪn,n.,n. 航空公司；航线,,,
airport,ˈeəpɔːt,n.,n. 机场,,,
anyone,ˈeniwʌn,pron.,pron. 任何人，任何一个人,,,
apple,ˈæpl,n.,n. 苹果；苹果树,,,
asleep,əˈsliːp,adj.,adj. 睡着的，熟睡的；麻木的，无知觉的,,,
August,ˈɔːɡəst,n.,n. 八月；adj. 威严的，庄严的，令人敬畏的,,,
aunt,ɑːnt,n.,n. 姑母，姨母，伯母，婶母,,,
baby,ˈbeɪbi,n.,n. 婴儿，幼儿；年龄最小的人；宝贝，亲爱的（昵称）；幼小的动物；adj. 婴儿的，幼小的；v. 溺爱，娇惯,,,
back,bæk,n.,n. 背部，后面；adj. 后面的，背后的；adv. 向后地，回来；v. 支持，后退,,,
ball,bɔːl,n.,n. 球；球状物；舞会；v. 使成球状；使聚集成球状,,,
bicycle,ˈbaɪsɪkl,n.,n. 自行车；v. 骑自行车,,,
bike,baɪk,n.,n. 自行车，脚踏车；v. 骑自行车,,,
boat,bəʊt,n.,n. 船，小船；v. 乘船,,,
book,bʊk,n.,n. 书，书籍；本子，簿子；v. 预订，预约,,,
bottle,ˈbɒtl,n.,n. 瓶子，酒瓶；v. 把...装入瓶中,,,
bread,bred,n.,n. 面包；生计，谋生之道,,,
classroom,ˈklɑːsruːm,n.,n. 教室，课堂,,,
clock,klɒk,n.,n. 时钟；v. 记录（时间）；注意到，发现,,,
colour,ˈkʌlə(r),n.,n. 颜色，色彩；肤色；种族；彩色；色彩鲜艳；风格；特色；v. 给...着色；为...染色；影响；左右；adj. 有色的；彩色的,,,
color,ˈkʌlə(r),n.,n. 颜色，色彩；肤色；气色；风格，特色；v. 给...着色，为...染色；影响，左右,,,
computer,kəmˈpjuːtə(r),n.,n. 计算机，电脑,,,
cup,kʌp,n.,n. 杯子，茶杯；一杯的量；奖杯；v. 使成杯状,,,
daughter,ˈdɔːtə(r),n.,n. 女儿；（某人或某事物的）产物，结果,,,
day,deɪ,n.,n. （24小时的）一天；白天，日间；（某一特定的）日子，一天；时期，时代；（某人的）全盛时期；（与...有关的）日子；（工作或学习的）日子,,,
dentist,ˈdentɪst,n.,n. 牙医,,,
desk,desk,n.,n. 书桌，办公桌,,,
dirty,ˈdɜːti,adj.,adj. 肮脏的，污秽的；下流的，猥亵的；v. 弄脏，污染,,,
dish,dɪʃ,n.,n. 盘子，碟子；菜肴，菜品；v. 盛菜；说闲话，说别人坏话,,,
do,duː,v.,v. 做，干，执行；完成，结束；行动，表现；解决，处理；从事，进行；适合，足够；aux. 用于构成疑问句和否定句；n. 聚会，社交活动,,,
doctor,ˈdɒktə(r),n.,n. 医生，大夫；博士学位；博士；v. 治疗，医治；修改，篡改,,,
dog,dɒɡ,n.,n. 狗，犬；v. 跟踪，尾随,,,
doll,dɒl,n.,n. 玩偶，洋娃娃；v. 打扮，装饰,,,
dollar,ˈdɒlə(r),n.,n. 美元；钱，金钱,,,
door,dɔː(r),n.,n. 门；门口；家；户；通道,,,
