word,kana,pos,meaning,example,example_trans,image_url
ジャンボ,ジャンボ,,巨型,,,
匹敵,ひってき,,比较、匹配、竞争、相等,,,
収集,しゅうしゅう,,收集、收集、积累,,,
兵士,へいし,,士兵,,,
和文,わぶん,,日文文本，日文句子,,,
売り出す,うりだす,,要上市，要上市，要流行,,,
頑固,がんこ,,固执、固执,,,
確定,かくてい,,定义（数学）、决策、结算,,,
結合,けつごう,,组合， 联合,,,
シナリオ,シナリオ,,场景,,,
伝達,でんたつ,,传输（如新闻）、通信、交付,,,
胴,どう,,躯干， 身体， 框架,,,
遣い,つかい,,使命， 简单的任务， 做,,,
非行,ひこう,,违法行为、不当行为,,,
共働き,ともばたらき,,双重收入,,,
階,かい,,-地板（柜台），楼层,,,
-超,ちょう,,超级、超、超级,,,
痒い,かゆい,,瘙痒、瘙痒,,,
無難,ぶなん,,安全、保障,,,
ソース,ソース,,源,,,
交易,こうえき,,贸易， 商业,,,
志向,しこう,,意图、目的,,,
溝,みぞ,,10^38， hundred undecillion （美式）， hundred sextillion （英式）,,,
磁気,じき,,磁性,,,
一向,いっこう,,认真,,,
交付,こうふ,,送货、家具（附复印件）,,,
一息,ひといき,,浮肿，呼吸，停顿，努力,,,
取り引き,とりひき,,交易， 交易， 业务,,,
和らげる,やわらげる,,软化，适度，缓解,,,
鮮やか,あざやか,,生动、清晰、璀璨,,,
モーテル,モーテル,,汽车旅馆,,,
殿,しんがり,,后部，后部单元护罩,,,
名高い,なだかい,,著名的， 著名的， 知名的,,,
見通し,みとおし,,透视， 畅通无阻的视图， 展望， 预测， 前景， 洞察力,,,
零れる,こぼれる,,溢出，溢出,,,
到底,とうてい,,（不能）可能,,,
個別,こべつ,,特殊情况,,,
固める,かためる,,硬化、冻结、强化,,,
暴露,ばくろ,,披露、曝光、启示,,,
フロント,フロント,,前面,,,
気立て,きだて,,性格， 自然,,,
饂飩,うどん,,面条（日语）,,,
傾く,かたむく,,倾斜，倾斜,,,
跨ぐ,またぐ,,跨骑,,,
前置き,まえおき,,前言、引言,,,
未開,みかい,,荒芜的土地，落后的地区，未开化,,,
感触,かんしょく,,触觉、感觉、感觉,,,
抜かす,ぬかす,,省略，省略,,,
了承,りょうしょう,,致谢、理解（例如，请理解我们装修期间的混乱）,,,
器,うつわ,,碗、容器、容器,,,
バー,バー,,酒吧,,,
連日,れんじつ,,每天，延长,,,
熱量,ねつりょう,,温度,,,
現行,げんこう,,当前， 当前， 运行中,,,
定まる,さだまる,,要安定，要固定,,,
脱出,だっしゅつ,,逃,,,
賃金,ちんぎん,,工资,,,
記載,きさい,,提及、条目,,,
呉れる,くれる,,给予，让一个人拥有，为一个人做事，被给予,,,
泌み泌み,ひみひみ,,敏锐、深切、衷心,,,
意向,いこう,,意图、想法、倾向,,,
中和,ちゅうわ,,中和，抵消,,,
抗議,こうぎ,,抗议、反对,,,
視野,しや,,视野， 展望,,,
集計,しゅうけい,,累加， 聚合,,,
尻尾,しっぽ,,尾巴（动物）,,,
何時でも,なんじでも,,（在）任何时间，总是，在任何时候，从不（否定），无论何时,,,
アラブ,アラブ,,阿拉伯人,,,
融資,ゆうし,,融资、贷款,,,
亜科,あか,,亚目，亚科,,,
岩石,がんせき,,岩石,,,
志,こころざし,,意志、意图、动机,,,
おどおど,おどおど,,畏畏缩缩，犹豫不决,,,
十分,じゅうふん,,10 分钟,,,
経歴,けいれき,,个人经历、职业生涯,,,
固体,こたい,,实心（主体）,,,
いやに,いやに,,太可怕了，太可怕了,,,
瓶,びん,,陶罐,,,
抑制,よくせい,,抑制,,,
協議,きょうぎ,,会议、咨询、讨论、谈判,,,
不図,ふず,,突然、不经意、不经意、偶然、意外、无意,,,
産む,うむ,,生孩子，分娩，生产,,,
蔵,くら,,仓库， 地窖， 杂志， 粮仓， 仓库， 存放， 金库， 电梯,,,
碌に,ろくに,,嗯，够了，够了,,,
正当,せいとう,,公正、正当、正当、应得、适当、公平、合理、正当、合法,,,
疲労,ひろう,,疲劳、疲倦,,,
年輪,ねんりん,,树木年轮,,,
乙,おつ,,1. 奇怪、古朴、时尚、别致、辛辣、酷儿、诙谐、美味、浪漫、 2.排名第二，第二标志,,,
機構,きこう,,机制， 组织,,,
定義,ていぎ,,定义,,,
すれ違う,すれちがう,,彼此擦肩而过，不同意，想念彼此,,,
お目出度う,おめでたう,,（阿特吉）（整数）（英国）恭喜你，一个吉祥的时刻！,,,
冷蔵,れいぞう,,冷库、制冷,,,
欺く,あざむく,,欺骗,,,
限定,げんてい,,限制，限制,,,
料,りょう,,材料、费用、费率、费用,,,
コントラスト,コントラスト,,反差,,,
頼み,たのみ,,请求、恩惠、依赖、依赖,,,
煙る,けむる,,吸烟（例如火）,,,
見せびらかす,みせびらかす,,炫耀，炫耀,,,
ドライブイン,ドライブイン,,驶入,,,
落とす,おとす,,跌倒，失去，让跌倒,,,
規範,きはん,,模型， 标准， 模式， 规范， 标准， 例子,,,
いざ,いざ,,现在，来（现在），嗯，关键时刻,,,
良識,りょうしき,,好感,,,
給う,たまう,,接受，授予,,,
延べ,のべ,,期货、信贷（买入）、伸展、总计,,,
社宅,しゃたく,,公司自有房屋,,,
連帯,れんたい,,团结,,,
二人,ににん,,两个人，两个人，一对，一对,,,
セレモニー,セレモニー,,仪式,,,
酷い,ひどい,,残忍、可怕、严重、非常糟糕、严重、可怕、沉重、暴力,,,
面目,めんぼく,,面子， 荣誉， 声誉， 声望， 尊严， 信用,,,
ミリ,ミリ,,毫-， 10^-3,,,
分子,ぶんし,,分子，分子,,,
単,たん,,单层,,,
噛る,かじる,,咀嚼，咬（at），啃，啃，咀嚼，嘎吱嘎吱，有一点,,,
押さえる,おさえる,,停止，克制，抓住，压制，压制，压制，压制,,,
欠く,かく,,缺乏，打破，破裂，碎裂,,,
無知,むち,,无知,,,
願書,がんしょ,,书面申请或请愿书,,,
金槌,かなづち,,1.（铁）锤，2。惩罚,,,
其故,それゆえ,,因此，出于这个原因，所以,,,
夥しい,おびただしい,,丰富，数不胜数,,,
流,りゅう,,styleof， method of， manner of,,,
論理,ろんり,,逻辑,,,
蹴飛ばす,けとばす,,踢开，踢开，踢（某人），拒绝，拒绝,,,
素早い,すばやい,,快速、快速、及时、敏捷,,,
番目,ばんめ,,基数后缀,,,
司法,しほう,,司法行政,,,
体格,たいかく,,体质、体质,,,
後退,こうたい,,撤退，退格 （BS）,,,
過多,かた,,过剩，过剩,,,
鍛える,きたえる,,锻造、操练、磨练、训练、训练,,,
天才,てんさい,,天才， 神童， 天赋,,,
身体,しんたい,,身体,,,
毎,まい,,每个,,,
乗っ取る,のっとる,,夺取，占领，篡夺,,,
沸騰,ふっとう,,沸腾，沸腾,,,
砂利,じゃり,,砾石、压载物、鹅卵石,,,
パトカー,パトカー,,巡逻车,,,
一目,いちもく,,一瞥，一瞥，一瞥,,,
粥,かゆ,,（米）粥,,,
人質,ひとじち,,人质，囚犯,,,
商人,しょうにん,,商人、店主、商人,,,
理性,りせい,,理性，感觉,,,
通りかかる,とおりかかる,,碰巧路过,,,
欲望,よくぼう,,欲望、食欲,,,
歩,ふ,,棋子（国际象棋或将棋）,,,
短歌,たんか,,短歌，31音节的日本诗歌,,,
根拠,こんきょ,,基础，基础,,,
回路,かいろ,,电路（电气）,,,
割引き,わりびき,,折扣、折扣、回扣、折扣十分之一,,,
詰まり,つまり,,简而言之，换句话说，也就是说，从长远来看，毕竟是封锁，填充，终极,,,
ダース,ダース,,打,,,
着色,ちゃくしょく,,着色， 着色,,,
アプローチ,アプローチ,,方法（在高尔夫中）,,,
強める,つよめる,,加强，强调,,,
号,ごう,,编号、问题,,,
憧れ,あこがれ,,向往、憧憬、向往,,,
群集,ぐんしゅう,,（社会） 群体， 人群， 人群， 暴民， 群众,,,
デコレーション,デコレーション,,装饰,,,
上手,じょうず,,1. 上部、上部、左侧（舞台）、2.娴熟（仅在比较中），灵巧（在,,,
あやふや,あやふや,,不确定、模糊、模棱两可,,,
荒らす,あらす,,荒芜、破坏、破坏、入侵、闯入,,,
打ち込む,うちこむ,,开进去（例如钉子桩），全身心投入，射入，砸碎，扔进，投进,,,
奇麗,きれい,,漂亮，干净，漂亮，整洁，美丽，公平,,,
焦げ茶,こげちゃ,,红茶,,,
手錠,てじょう,,手铐、手铐,,,
何卒,なにとぞ,,请，请一定,,,
侍,さむらい,,武士，战士,,,
真実,しんじつ,,真相，现实,,,
悩み,なやみ,,烦恼、忧虑、苦恼、痛苦、痛苦、问题,,,
痛む,いたむ,,受伤，感到疼痛，受伤,,,
乗り込む,のりこむ,,登船，登船，上车，乘船（乘客），人（船），帮助（某人） int,,,
両立,りょうりつ,,兼容、共存、同舟共济,,,
心掛け,こころがけ,,准备、意图、目标,,,
即する,そくする,,符合、同意、适应、基于,,,
くっ付ける,くっつける,,附加,,,
樹立,じゅりつ,,建立、创建,,,
遥か,はるか,,遥远，遥远，遥远，遥远，遥远,,,
栽培,さいばい,,培养,,,
参議院,さんぎいん,,参议院,,,
感無量,かんむりょう,,深沉的感情，说不出的感情，充满感情,,,
毟る,むしる,,采摘，采摘，撕裂,,,
失調,しっちょう,,缺乏和谐,,,
趣,おもむき,,意义， 男高音， 要点， 效果， 外观， 品味， 优雅， 魅力， 精致,,,
発掘,はっくつ,,挖掘、挖掘,,,
長大,ちょうだい,,很长，很长,,,
据える,すえる,,设置（桌子）、奠定（基础）、放置（枪）、应用（艾灸）,,,
規定,きてい,,法规、规定,,,
潜る,もぐる,,1. 开车，通过， 2.逃避，躲藏， 3.潜水（水下或水下），下潜,,,
浜,はま,,海滩， 海滨,,,
浮かぶ,うかぶ,,漂浮，浮出水面，浮现在脑海中,,,
成熟,せいじゅく,,成熟度、成熟度,,,
壷,つぼ,,坪罐、锅、花瓶,,,
土木,どぼく,,公共建设工程,,,
良好,りょうこう,,有利，满意,,,
経過,けいか,,通过、到期、进度,,,
平たい,ひらたい,,平坦、均匀、水平、简单、朴素,,,
熱湯,ねっとう,,沸水,,,
元素,げんそ,,化学元素,,,
概念,がいねん,,一般想法，概念，概念,,,
足し算,たしざん,,加法,,,
治療,ちりょう,,医疗,,,
一敗,いちはい,,一次失败,,,
刺,とげ,,刺， 碎片， 脊椎， 咬人的话,,,
短気,たんき,,脾气暴躁,,,
華々しい,しいはなばなしい,,辉煌，壮丽，壮观,,,
殺人,さつじん,,谋杀,,,
工学,こうがく,,工程,,,
役場,やくば,,大会堂,,,
ボルト,ボルト,,伏特、螺栓,,,
付き,つき,,依附于、印象、社会性、外观、家具、下、到,,,
休める,やすめる,,休息，暂停，给予解脱,,,
議決,ぎけつ,,决议、决定、投票,,,
報じる,ほうじる,,通知，报告,,,
オリエンテーション,オリエンテーション,,取向,,,
余興,よきょう,,边展， 娱乐,,,
ネガ,ネガ,,（摄影）负片,,,
作り,つくり,,彩妆，生鱼片,,,
興業,こうぎょう,,工业企业,,,
内部,ないぶ,,室内， 内部， 内部,,,
その上,そのうえ,,此外，此外,,,
消去,しょうきょ,,消除、抹去、消亡、融化,,,
仕舞,しまい,,结束、终止、非正式（能剧）,,,
バット,バット,,蝙蝠，增值税,,,
模索,もさく,,摸索（为）,,,
ずらっと,ずらっと,,在一行中，在一行中,,,
驚き,おどろき,,惊讶、惊讶、惊奇,,,
ベース,ベース,,低音，低音,,,
田園,でんえん,,国家、农村地区,,,
研ぐ,とぐ,,磨、磨、冲刷、磨练、抛光、洗涤（大米）,,,
概説,がいせつ,,总则、大纲,,,
癌,がん,,癌症,,,
内乱,ないらん,,内战、起义、叛乱、国内冲突,,,
不審,ふしん,,不完全理解、怀疑、质疑、不信任、怀疑、陌生、不忠,,,
業務,ぎょうむ,,商业， 事务， 职责， 工作,,,
再,さい,,re-，再次，重复,,,
明後日,みょうごにち,,后天,,,
傍ら,かたわら,,旁边，而，附近,,,
無論,むろん,,当然，自然而然,,,
副,ふく,,特别是，最重要的是,,,
妥結,だけつ,,协议,,,
コミュニケーション,コミュニケーション,,通信,,,
生真面目,きまじめ,,太认真，太认真的人，诚实，真诚,,,
自ずから,おのずから,,当然，这是理所当然的,,,
孤独,こどく,,孤立、寂寞、孤独,,,
ストレス,ストレス,,强调,,,
距離,きょり,,距离， 范围,,,
同盟,どうめい,,联盟，联盟，联盟,,,
火傷,かしょう,,烧伤、烫伤,,,
弛む,たるむ,,松弛，松弛，放松,,,
来場,らいじょう,,出席,,,
作戦,さくせん,,军事或海军行动、战术、战略,,,
形成,けいせい,,编队,,,
炙る,あぶる,,烧焦,,,
取りあえず,とりあえず,,首先，暂时,,,
運用,うんよう,,利用、应用、投资、实际使用,,,
賢明,けんめい,,智慧、智慧、审慎,,,
映写,えいしゃ,,投影,,,
済みません,すみません,,对不起，对不起,,,
苗,なえ,,秧苗,,,
警戒,けいかい,,警告、告诫、警惕,,,
銅,どう,,铜,,,
乾,いぬい,,干燥、固化,,,
パンク,パンク,,1.（缩写）穿刺，爆裂，2。朋克,,,
加留多,かとめた,,（点：）（n） 扑克牌 （pt： carta）,,,
凝らす,こらす,,冻结，凝结,,,
役職,やくしょく,,岗位、管理职位、官职,,,
告げる,つげる,,通知,,,
個々,ここ,,个人，一个接一个,,,
びり,びり,,列表的最后，在底部,,,
失格,しっかく,,取消资格、被淘汰、丧失行为能力（法律）,,,
密接,みっせつ,,相关， 连接， 亲密， 亲密,,,
誤魔化す,ごまかす,,欺骗、伪造、歪曲,,,
害する,がいする,,伤害、破坏、伤害、杀戮、阻碍,,,
取り調べる,とりしらべる,,调查，检查,,,
崖,がけ,,悬崖,,,
裏返し,うらがえし,,由内而外，颠倒,,,
農地,のうち,,农田,,,
旦那,だんな,,主人（家），丈夫（非正式）,,,
切実,せつじつ,,令人信服的、严肃的、严重的、尖锐的、认真的、紧迫的、紧急的,,,
申出,もうしで,,提案、请求、索赔、报告、通知,,,
教員,きょういん,,师资力量,,,
体裁,ていさい,,体面， 风格， 形式， 外观， 显示， 起床， 格式,,,
現像,げんぞう,,显影（电影）,,,
改訂,かいてい,,校订,,,
行進,こうしん,,游行， 游行,,,
即ち,すなわち,,也就是说，即,,,
謝絶,しゃぜつ,,拒绝,,,
恐らく,おそらく,,也许,,,
占領,せんりょう,,占领，捕获，占有，拥有自己的房间,,,
戸籍,こせき,,人口普查、户籍,,,
悲観,ひかん,,悲观、失望,,,
登録,とうろく,,注册、注册、录入、记录,,,
細やか,こまやか,,友好,,,
内陸,ないりく,,内陆,,,
洪水,こうずい,,洪水,,,
腿,もも,,大腿、股骨,,,
飽和,ほうわ,,饱和,,,
積もり,つもり,,意图、计划,,,
若しかしたら,もしかしたら,,也许，也许，偶然,,,
負傷,ふしょう,,受伤，伤口,,,
真相,しんそう,,真相，真实情况,,,
立法,りっぽう,,立法、立法,,,
利根,りこん,,情报,,,
吊り革,つりかわ,,带,,,
溶液,ようえき,,溶液（液体）,,,
発足,ほっそく,,启动、就职典礼,,,
曲,きょく,,曲调，一段音乐,,,
承諾,しょうだく,,同意、默许、同意,,,
兼用,けんよう,,多用途、组合使用、组合使用，服务于两个目的,,,
倒産,とうさん,,（公司）破产、资不抵债,,,
神聖,しんせい,,圣洁、神圣、尊严,,,
人材,じんざい,,才华横溢的人,,,
発生,はっせい,,爆发， 春茵， 发生， 发生， 起源,,,
箇箇,ここ,,个人， 独立,,,
気風,きふう,,性格、特质、精神,,,
見せ物,みせもの,,展会， 展览,,,
侮辱,ぶじょく,,侮辱、蔑视、轻视,,,
青春,せいしゅん,,青春， 生命的春天， 青春期,,,
謙る,へりくだる,,贬低自己，赞美听众,,,
仏像,ぶつぞう,,佛像（雕像）,,,
下位,かい,,低级、从级、低级（例如字节）,,,
蔵相,ぞうしょう,,财政部长,,,
徐行,じょこう,,慢慢来,,,
従来,じゅうらい,,到目前为止，传统的,,,
枚,まい,,平面物体（例如纸张）的计数器,,,
卑しい,いやしい,,贪婪、粗俗、寒酸、卑微、卑鄙、卑鄙、卑鄙,,,
引き上げる,ひきあげる,,退出，离开，退出，退休,,,
鉄片,てっぺん,,铁屑,,,
協会,きょうかい,,协会、社会、组织,,,
捻子,ねじ,,螺杆、螺旋、螺旋,,,
点火,てんか,,点火、点燃、放火,,,
さっと,さっと,,迅速，突然,,,
実情,じつじょう,,真实情况、实际情况、实际情况,,,
体付き,からだつき,,身材， 身材,,,
絶版,ぜっぱん,,绝版,,,
拒絶,きょぜつ,,拒绝、拒绝,,,
遅くとも,おそくとも,,最迟,,,
中継,ちゅうけい,,继电器， 连接,,,
交える,まじえる,,混合，交谈，交叉（剑）,,,
態々,わざ,,明确地、特别地、特别地做某事，而不是偶然地,,,
一定,いってい,,固定的、固定的、确定的、统一的、正规化的、定义的、标准化的、确定的、规定的,,,
頂,いただき,,（顶部）头，顶峰，尖顶,,,
観覧,かんらん,,查看,,,
人民,じんみん,,人民， 公众,,,
仕立てる,したてる,,裁缝、制作、准备、训练、派遣（信使）,,,
纏まり,まとまり,,结论、解决、一致性,,,
入賞,にゅうしょう,,赢得奖品或名次（在比赛中）,,,
タイピスト,タイピスト,,打字员,,,
擦る,こする,,轻轻触摸，取百分比（从）,,,
進呈,しんてい,,介绍,,,
アンコール,アンコール,,曲,,,
がっちり,がっちり,,坚固、严谨、精明、精打细算,,,
私有,しゆう,,私有制,,,
直感,ちょっかん,,直觉,,,
派遣,はけん,,调度、发送,,,
仕上げ,しあげ,,结束，收尾，完成,,,
何時の間にか,いつのまにか,,不知不觉，不知不觉,,,
高まる,たかまる,,上升，膨胀，晋升,,,
優美,ゆうび,,优雅、精致、优雅,,,
嘘つき,うそつき,,骗子（有时说得不太严肃），骗子,,,
介護,かいご,,护理,,,
此れ,これ,,这,,,
即座に,そくざに,,立即，立即,,,
切り替える,きりかえる,,更改、交换、转换、更新、抛出开关、更换、切换,,,
手本,てほん,,模型， 图案,,,
襲撃,しゅうげき,,攻击， 冲锋， 突袭,,,
弁償,べんしょう,,下一个词， 赔偿， 赔偿， 赔偿， 报销,,,
百科辞典,ひゃっかじてん,,百科全书,,,
布告,ふこく,,诏书、法令、公告,,,
自転,じてん,,旋转， 旋转,,,
繁盛,はんじょう,,繁荣，繁荣，繁荣,,,
児,こ,,孩子，动物的幼崽,,,
育成,いくせい,,饲养、培训、培育、培养、推广,,,
略奪,りゃくだつ,,掠夺、掠夺、抢劫、抢劫,,,
止むを得ない,やむをえない,,无济于事，难免,,,
旅券,りょけん,,护照,,,
収容,しゅうよう,,住宿、接待、座位、住房、监护、入院、进入（在字典中）,,,
老いる,おいる,,变老，变老,,,
痛める,いためる,,伤害，伤害，造成痛苦，担心，烦恼，折磨，悲伤,,,
根気,こんき,,耐心、毅力、精力,,,
所得,しょとく,,收入，收入,,,
待望,たいぼう,,期待等待,,,
がっくり,がっくり,,心碎,,,
昼飯,ひるめし,,午餐、中午,,,
製,せい,,-制造，制造,,,
問,とい,,问题，问题,,,
一筋,ひとすじ,,一句台词，认真、盲目、直截了当,,,
軋む,きしむ,,罐子，吱吱作响，磨碎,,,
帯びる,おびる,,要穿，要背，要托付，要拥有，要承担，要有一丝痕迹，要有染色,,,
浮力,ふりょく,,浮力， 浮动动力,,,
首輪,くびわ,,项链、项链,,,
湿気る,しける,,要潮湿，要潮湿,,,
野外,やがい,,田野， 郊区， 露天， 郊区,,,
動向,どうこう,,趋势， 趋势， 运动， 态度,,,
抓る,つねる,,捏,,,
世帯,せたい,,家庭,,,
排除,はいじょ,,排除、移除、拒绝,,,
進度,しんど,,进展,,,
名簿,めいぼ,,名称登记册,,,
制裁,せいさい,,约束、制裁、惩罚,,,
ぐらい,ぐらい,,大约,,,
転居,てんきょ,,搬家、改变居住地,,,
似通う,にかよう,,以密切相似,,,
ヒント,ヒント,,提示,,,
練る,ねる,,揉捏、加工、抛光,,,
元来,がんらい,,最初、主要、本质、逻辑、自然,,,
調和,ちょうわ,,和谐,,,
葬る,ほうむる,,埋葬，埋葬，埋葬，遗忘，搁置,,,
分離,ぶんり,,分离、分离、隔离、隔离,,,
階級,かいきゅう,,类、等级、等级,,,
任す,まかす,,委托，留给一个人,,,
甲,かぶと,,排一，历第一，贝壳，脚背，A级,,,
未知,みち,,尚未知,,,
ラベル,ラベル,,标签,,,
腕前,うでまえ,,能力、技能、设施,,,
浜辺,はまべ,,海滩， 海滨,,,
長編,ちょうへん,,长篇（例如小说电影）,,,
情け深い,なさけぶかい,,心地善良，富有同情心,,,
映像,えいぞう,,反射， 图像,,,
刺繍,ししゅう,,刺绣,,,
捻じれる,ねじれる,,拧，扳手，拧紧,,,
放射,ほうしゃ,,辐射、发射,,,
比率,ひりつ,,比例、比例、百分比,,,
貧乏,びんぼう,,贫穷，赤贫，贫穷,,,
健在,けんざい,,身体健康，身体健康,,,
壇,だん,,1. 平台、讲台、讲台、 2.（拱门）曼荼罗,,,
団扇,うちわ,,扇,,,
拝啓,はいけい,,亲爱的（某某）,,,
明るい,あかるい,,明亮、开朗,,,
死刑,しけい,,死刑、死刑,,,
展望,てんぼう,,视图、展望、展望,,,
振動,しんどう,,振荡、振动,,,
水源,すいげん,,河流的源头，源头,,,
屡,しばしば,,经常，一次又一次，经常,,,
仕舞う,しまう,,完成，结束，完全做某事，收起，结束,,,
情勢,じょうせい,,事物的状态、状况、情况,,,
気象,きしょう,,天气， 气候,,,
欲深い,よくふかい,,贪婪,,,
嘗て,かつて,,一次，永远,,,
反射,はんしゃ,,反射、混响,,,
荷造り,にづくり,,包装、打包、装箱,,,
執着,しゅうちゃく,,附着力、附着力、韧性,,,
冴える,さえる,,要清澈，要平静，要冷静，要熟练,,,
登校,とうこう,,出勤率（在校）,,,
臆病,おくびょう,,怯懦、胆怯,,,
判決,はんけつ,,司法决定、判决、判刑、法令,,,
取り立てる,とりたてる,,收集、勒索、任命、推广,,,
摘む,つまむ,,捏，握住，捡起,,,
其れ,それ,,它，那个,,,
導入,どうにゅう,,引进、引进、引领,,,
辞職,じしょく,,辞职,,,
商,しょう,,商,,,
度々,たびたび,,经常、反复、频繁,,,
主催,しゅさい,,组织、赞助,,,
見渡す,みわたす,,眺望，调查（场景），广阔的视野,,,
初耳,はつみみ,,第一次听到的东西,,,
デッサン,デッサン,,（法文：）（n） 草图 （fr： dessin）,,,
勘弁,かんべん,,赦免、宽恕、宽容,,,
喋る,しゃべる,,聊天，聊天，喋喋不休,,,
可哀想,かわいそう,,可怜的，可怜的，可怜的,,,
小売,こうり,,零售,,,
ワット,ワット,,瓦特,,,
お出でになる,おいでになる,,成为,,,
文書,ぶんしょ,,文件， 写作， 信件， 笔记， 记录， 档案,,,
不動産,ふどうさん,,房地产,,,
藍褸,らんる,,破布、废料、破烂的衣服、故障（尤其是伪装）、缺陷、破旧或垃圾,,,
例,れい,,实例， 示例， 案例， 先例， 经验， 习俗， 用法， 平行， 插图,,,
発病,はつびょう,,攻击（疾病）,,,
取り戻す,とりもどす,,夺回，夺回,,,
然うして,しかうして,,而且，像那样,,,
優勢,ゆうせい,,优越性，优越的力量，优势，优势,,,
無口,むくち,,沉默,,,
ずぶ濡れ,ずぶぬれ,,湿透了，滴湿了,,,
ぞんざい,ぞんざい,,粗鲁、粗心、邋遢,,,
屋敷,やしき,,大厦,,,
結束,けっそく,,团结，团结,,,
等,ひとし,,等等，等等,,,
授ける,さづける,,授予、奖励、教导,,,
返る,かえる,,回去，回来，回去,,,
愚か,おろか,,傻傻的，傻的,,,
衣料,いりょう,,服装,,,
縁談,えんだん,,求婚、订婚,,,
使用人,しようにん,,员工、仆人,,,
要請,ようせい,,索赔、需求、请求、申请,,,
カンニング,カンニング,,狡猾，作弊,,,
成果,せいか,,结果，果实,,,
楽譜,がくふ,,乐谱（音乐）,,,
上昇,じょうしょう,,上升、上升、攀登,,,
著名,ちょめい,,知名、著名、著名,,,
負債,ふさい,,债务、负债,,,
清算,せいさん,,清算、结算,,,
蓮,はちす,,莲花,,,
水洗,すいせん,,冲洗,,,
日々,ひび,,每一天，每天，日复一日,,,
鬱陶しい,うっとうしい,,阴郁，令人沮丧,,,
尽きる,つきる,,用完了，用完了，用完了，消耗了，结束了,,,
果ない,はてない,,转瞬即逝的、短暂的、短暂的、短暂的、虚荣的、善变的、悲惨的、空虚的、短暂的,,,
美,よし,,美,,,
ぼつぼつ,ぼつぼつ,,渐渐地，到处都是斑点，粉刺,,,
溜まり,たまり,,收集的东西，聚集的地方，欠款,,,
通,つう,,鉴赏家，信件计数器,,,
カルテ,カルテ,,（德：）（n） 临床记录 （de： Karte）,,,
股,また,,腹股沟、胯部、大腿,,,
明々後日,あかあかごじつ,,后天,,,
月賦,げっぷ,,每月分期付款,,,
引き取る,ひきとる,,负责，接管，退休到私人场所,,,
勧誘,かんゆう,,邀请、招揽、拉票、引诱、说服、鼓励,,,
脆い,もろい,,脆弱、脆弱、温柔,,,
網,あみ,,网络， 网络,,,
静的,せいてき,,静态的,,,
ハンガー,ハンガー,,机库，（外套）衣架，饥饿,,,
尉,じょう,,狱卒， 老人， 军衔， 连长,,,
溢れる,あふれる,,泛滥，溢出，溢出,,,
共存,きょうぞん,,共存,,,
相,あい,,一起，相互，同胞,,,
格,かく,,状态、性格、案例,,,
赤ちゃん,あかちゃん,,婴儿， 婴儿,,,
勢力,せいりょく,,影响， 力量， 威力， 力量， 效力， 力量， 能量,,,
知的,ちてき,,知识分子,,,
下品,げひん,,劣质物品,,,
誰,だれ,,一个人的形容词后缀,,,
微笑,びしょう,,微笑,,,
所在,しょざい,,下落,,,
詫び,わび,,道歉,,,
済まない,すまない,,对不起（短语）,,,
恋愛,れんあい,,爱，做爱，激情，情感，感情,,,
換算,かんさん,,转换、更改、交换,,,
誇る,ほこる,,值得夸耀，值得骄傲,,,
床,ゆか,,床， 病床， 壁龛， 衬垫,,,
減点,げんてん,,减去，扣分,,,
お巡りさん,おまわりさん,,警察（友好术语）,,,
指図,さしず,,指示、任务,,,
火燵,こたつ,,带加热器的桌子，（orig）木炭火盆在地板井中,,,
諮る,はかる,,咨询，协商,,,
先に,さきに,,以前、早于、领先、超越、离开、以前、最近,,,
ずれ,ずれ,,缺口、滑点,,,
善し悪し,よしあし,,好或坏，优点或缺点，质量，适用性,,,
お菜,おさい,,配菜，米饭的伴奏,,,
受け入れ,うけいれ,,接收、验收,,,
愛想,あいそ,,文明、礼貌、恭维、社交、优雅,,,
誠実,せいじつ,,真诚、诚实、忠诚,,,
大衆,たいしゅう,,一般公众,,,
等級,とうきゅう,,等级、班级,,,
辛うじて,かろうじて,,勉强，狭隘，只是设法做 ST,,,
門,もん,,门,,,
インターチェンジ,インターチェンジ,,交换,,,
赤らむ,あからむ,,变红，变红，变红,,,
フィルター,フィルター,,（相机）滤镜,,,
目録,もくろく,,目录， 目录， 清单,,,
面する,めんする,,面对，向外看,,,
手分け,てわけ,,劳动分工,,,
挑戦,ちょうせん,,挑战，蔑视,,,
捕獲,ほかく,,捕获、扣押,,,
落ち着き,おちつき,,冷静、沉着,,,
一見,いっけん,,陌生，素未谋面,,,
当たり,あたり,,命中，成功，达到目标，每...，附近，邻里,,,
購入,こうにゅう,,购买，购买,,,
代弁,だいべん,,代理付款，为他人行事，为他人代言,,,
略語,りゃくご,,缩写，首字母缩略词,,,
新築,しんちく,,新建筑， 新建筑,,,
届け,とどけ,,报告、通知、注册,,,
生まれつき,うまれつき,,天生，天生，原生,,,
遂げる,とげる,,完成，实现，执行,,,
存続,そんぞく,,持续时间、持续性,,,
なんか,なんか,,像......这样的东西，或者类似的东西......（通常是贬义的）,,,
封鎖,ふうさ,,封锁，冻结（资金）,,,
割,わり,,分割、切割、减半、分离、分割、撕裂、折断、破裂、粉碎、稀释,,,
整える,ととのえる,,整理、准备、安排、调整,,,
呆気ない,あっけない,,不够，太快（短多等）,,,
統合,とうごう,,整合、统一、综合,,,
優越,ゆうえつ,,至高无上，占主导地位，优于,,,
