word,phonetic,pos,meaning,example,example_trans,image_url
sea,siː,n.,n. 海，海洋,,,
seagull,'siːgʌl,n.,n. 海鸥,,,
seal,siːl,n.,n. 海豹,,,
seaman,'siːmən,n.,n. 水手； 海员,,,
search,sɜːtʃ,n.,n.& v. 搜寻，搜查,,,
seashell,'siːʃel,n.,n. 海贝,,,
seaside,'siːsaɪd,n.,n. 海滨,,,
season,'siːz(ə)n,n.,n. 季；季节,,,
seat,siːt,n.,n. 座位，座,,,
seaweed,'siːwiːd,n.,"n. 海草,海藻,海带",,,
second,'sek(ə)nd,n.,n.秒 num.第二a.第二的,,,
secondhand,'sekənd'hænd,n.,n. 二手货; 旧货,,,
secret,'siːkrɪt,n.,n. 秘密，内情,,,
secretary,ˈsekrətrɪ,n.,n. 秘书；书记,,,
section,'sekʃn,n.,n. 段，部分，部门,,,
secure,sə'kjur,a.,"a.安心的,有把握的,牢靠的",,,
security,sɪ'kjʊərətɪ,n.,n. 安全，平安,,,
see saw seen,siː,vt.,vt. 看见，看到；领会；拜会 【一般现在 过去式 过去分词】,,,
seed,siːd,n.,n. 种子,,,
melon seed,ˈmelən siːd,,瓜子,,,
seek sought sought,siːk,vt.,vt.试图;探寻 【一般现在 过去式 过去分词】,,,
seem,siːm,v.,v. 似乎，好像,,,
see-saw,siː-sɔː,n.,n. 跷跷板（游戏）【连字符】,,,
seize,siːz,vt.,vt. 抓住(时机等),,,
seldom,'seldəm,ad.,ad. 很少，不常,,,
select,sɪ'lekt,vt.,vt. 选择，挑选，选拔,,,
self,self,n.,n. 自己，自我，自身,,,
selfish,'selfɪʃ,a.,a. 自私的,,,
self-service,self-ˈsɜːvɪs,n.,"n.自助,自我服务的",,,
sell sold sold,sel,v.,v. 卖，售 【一般现在 过去式 过去分词】,,,
semicircle,'semɪsɜːkl,n.,n. 半圆,,,
send sent sent,send,v.,v. 打发，派遣；送，邮寄 【一般现在 过去式 过去分词】,,,
senior,'siːniər,a.,"a. 年长的,资深的,高年级的 n. 上级，长辈，高年级生",,,
sense,sens,n.,n. 感觉，意识,,,
sensitive,'sensətɪv,a.,"a.体贴的,善解人意的",,,
sentence,'sent(ə)ns,n.,n. 句子,,,
separate,(for v.) ˈsepəreɪt; (for adj.) ˈseprət,v.,v. 使分开，使分离a. 单独的，分开的,,,
separately,'sep(ə)rətlɪ,ad.,ad. 单独地，各自地,,,
separation,sepə'reɪʃ(ə)n,n.,n. 分离，隔离,,,
September,sep'tembə,n.,n. 9月,,,
serious,'sɪərɪəs,a.,"a.严肃的,严重的,认真的",,,
servant,'sɜːv(ə)nt,n.,n. 仆人，佣人,,,
serve,sɜːv,vt.,"vt. 招待（顾客等）,服务",,,
service,'sɜːvɪs,n.,n. 服务,,,
service-charge,ˈsɜːvɪs-tʃɑːdʒ,n.,"n. 服务费,小费【连字符】",,,
session,'seʃn,n.,"n.一场,一节,一段时间",,,
set set set,set,vt.,vt. 释放，安置 n. 装备，设备 【一般现在 过去式 过去分词】,,,
settle,'setl,vi.,vi. 安家，定居,,,
settlement,'set(ə)lm(ə)nt,n.,n. 新拓居地；（美）部落，村落,,,
settler,'setlə,n.,n. 移居者，开拓者,,,
seven,'sev(ə)n,num.,num. 七,,,
seventeen,sev(ə)n'tiːn; 'sev(ə)ntiːn,num.,num. 十七,,,
seventh,'sev(ə)nθ,num.,num. 第七,,,
seventy,'sev(ə)ntɪ,num.,num. 七十,,,
several,ˈsevrəl,pron.,"pron. 几个,数个 a.若干",,,
severe,sɪ'vɪr,a.,"a.极为恶劣,十分严重的",,,
sew,sou,vi.,"vi. 缝, 缝制；缝补；缝纫",,,
sex,seks,n.,n. 性，性别,,,
shabby,'ʃæbɪ,a.,"a.破旧,破烂,衣衫褴褛的",,,
shade,ʃeɪd,n.,n. 阴凉处，树荫处,,,
shadow,'ʃædəʊ,n.,"n. 影子, 阴影",,,
shake shook shaken,ʃeɪk,v.,v. （使）动摇，震动 【一般现在 过去式 过去分词】,,,
shall should,"ʃæl, ʃ(ə)l",v.,v. aux. （表示将来）将要，会；……好吗 【一般现在 过去式 过去分词】,,,
shallow,'ʃælou,a.,"a. 浅的,不深的,肤浅的",,,
shame,ʃeɪm,n.,n. 遗憾的事；羞愧,,,
Shanghai,ʃæŋˈhaɪ,n.,n. 上海,,,
shape,ʃeɪp,n.,n. 形状，外形 v. 使成型，制造，塑造,,,
share,ʃeə,vt.,vt. 分享，共同使用,,,
shark,ʃɑːk,n.,n. 鲨鱼,,,
sharp,ʃɑːp,a.,a. 锋利的，尖的,,,
sharpen,'ʃɑːrpən,v.,v. （使）变锐利，削尖,,,
sharpener,'ʃɑːpənə,n.,n. 削尖用的器具,,,
pencil-sharpener,ˈpens(ə)l-ˈʃɑːpənə(r),,转笔刀【连字符】,,,
shave,ʃeɪv,v.,v. 刮（脸，胡子）,,,
shaver,'ʃeɪvə,n.,n. 电动剃须刀,,,
she,ʃiː,pron.,pron. 她,,,
sheep,ʃiːp,n.,n. （绵）羊；羊皮；驯服者,,,
sheet,ʃiːt,n.,n. 成幅的薄片，薄板,,,
shelf shelves,ʃelf,n.,n. 架子；搁板；格层；礁；陆架【单数 复数】,,,
shelter,'ʃeltər,n.,n. 掩蔽；隐蔽处,,,
shine,ʃaɪn,n.,n. 光泽；光彩；阳光；晴天；光(亮),,,
ship,ʃɪp,n.,n. 船，轮船 vi. 用船装运,,,
shirt,ʃɜːt,vn.,vn. 男衬衫,,,
shock,ʃɒk,vt.,vt. 使震惊,,,
shoe,ʃuː,n.,n. 鞋,,,
shoot,ʃuːt,,"(shot, shot) vt. 射击，射中，发射 n. 嫩枝；苗；芽",,,
shooting,'ʃuːtɪŋ,n.,n. 射击,,,
shop,ʃɒp,vi.,"vi. 买东西 n. 商店,车间",,,
shop assistant,ʃɔp əˈsɪst(ə)nt,,(英) 售货员,,,
shopkeeper,'ʃɒpkiːpə,n.,n. 店主，零售商人,,,
shopping,'ʃɒpɪŋ,n.,n. 买东西,,,
shore,ʃɔːr,n.,n. 滨，岸,,,
short,ʃɔːt,a.,a. 短的；矮的,,,
shortcoming,'ʃɔːtkʌmɪŋ,n.,n. 缺点，短处,,,
shortly,'ʃɔːrtli,ad.,ad. 不久,,,
shorts,ʃɔːts,n.,n. 短裤；运动短裤,,,
shortwave,'ʃɔːt'weɪv,n.,n. 短波,,,
should,ʃəd; strong form ʃʊd,v.,"v. mod. 应当，应该，会 v. aux.会,应该（shall的过去时态）",,,
shoulder,'ʃəʊldə,n.,"n. 肩膀,(道路的)路肩",,,
shout,ʃaʊt,n.,n.& v. 喊，高声呼喊,,,
show,ʃəʊ,n.,"n. 展示,展览（会）;演出show",,,
shower,'ʃaʊə,n.,n. 阵雨；淋浴,,,
shrink,ʃrɪŋk,v.,v. 缩小，收缩，减少,,,
shut,ʃʌt,v.,v. / n. 关上，封闭；禁闭；,,,
shuttle,'ʃʌtl,vn.,vn. 合拢 （往返与两个定点之间的）（火车汽车飞机）班车/机,,,
shy,ʃaɪ,a.,a. 害羞的,,,
sick,sɪk,a.,"a.有病的,患病的",,,
sickness,'sɪknɪs,n.,"n. 疾病,（想）呕吐",,,
side,saɪd,n.,n. 边，旁边，面，侧面,,,
sideway,ˈsaɪdweɪz,n.,n.人行道 n. 岔路，旁路,,,
sideways,'saɪdweɪz,ad.,ad. 斜向一边的,,,
sigh,saɪ,vi.,vi. 叹息；叹气,,,
sight,saɪt,n.,n. 情景，风景；视力,,,
sightseeing,'saɪtsiːɪŋ,n.,n. 游览，观光,,,
sign,saɪn,n.,n. 符号，标记,,,
signal,'sɪgnəl,n.,n. 信号，暗号,,,
signature,'sɪgnətʃə,n.,n. 签名,,,
significance,sɪg'nɪfɪk(ə)ns,n.,n. 重要性，意义,,,
silence,'saɪləns,n.,n. 安静，沉默,,,
silent,'saɪlənt,a.,a. 无声的，无对话的,,,
silk,sɪlk,n.,n. （蚕）丝，丝织品,,,
silly,'sɪlɪ,a.,a. 傻的，愚蠢的,,,
silver,'sɪlvə,n.,n. 银,,,
similar,'sɪmɪlə,a.,a. 相似的，像,,,
simple,'sɪmp(ə)l,a.,a. 简单的，简易的,,,
simple-minded,ˈsɪmp(ə)l maɪndɪ,a.,"a.纯朴,头脑简单【连字符】",,,
simplify,'sɪmplɪfaɪ,v.,v. 使简化，使简易,,,
simply,'sɪmplɪ,ad.,"ad.简单地,(加强语气)的确",,,
since,sɪns,ad.,ad. 从那时以来 conj. 从…以来，…以后，由于 prep. 从…以来,,,
sincerely,sɪn'sɪəlɪ,ad.,ad. 真诚地,,,
sing sang sung,sɪŋ,v.,v. 唱，唱歌 【一般现在 过去式 过去分词】,,,
singer,'sɪŋə(r),n.,n. 歌唱家，歌手,,,
single,'sɪŋg(ə)l,a.,a. 单一的，单个的,,,
sink,sɪŋk,n.,n. 洗涤槽；污水槽,,,
sink sank sunk,sɪŋk,vi.,vi. 下沉；消沉 【一般现在 过去式 过去分词】,,,
sir,sɜː,n.,n. 先生；阁下,,,
sister,'sɪstə,n.,n. 姐；妹,,,
sister-in-law,ˈsɪstə(r) -ɪn-lɔː,n.,n. 嫂，弟媳,,,
sit sat sat,sɪt,vi.,vi. 坐 【一般现在 过去式 过去分词】,,,
situation,sɪtjʊ'eɪʃ(ə)n,n.,n. 形势，情况,,,
six,sɪks,num.,num. 六,,,
sixth,sɪksθ,num.,num. 第六,,,
sixty,'sɪkstɪ,num.,num. 六十,,,
sixteen,sɪks'tiːn; 'sɪkstiːn,num.,num. 十六,,,
sixteenth,'sɪks'tiːnθ,num.,num. 第十六,,,
size,saɪz,n.,n. 尺寸，大小,,,
skate,skeɪt,vi.,vi. 溜冰，滑冰,,,
skateboard,'skeɪtbɔːd,n.,n. 冰鞋，滑板,,,
ski,skiː,n.,n.& vi. 滑雪板；滑雪,,,
skill,skɪl,n.,n. 技能，技巧,,,
skilled,skɪld,a.,a. 熟练的；有技能的,,,
skillful,'skilful,a.,"a. 熟练,精湛的,灵巧的",,,
skillfully,ˈskilfuli,ad.,"ad. 精湛地,巧妙地",,,
skin,skɪn,n.,n. 皮，皮肤；兽皮,,,
skip,skɪp,v.,v. 蹦蹦跳跳；跳绳,,,
skipping,skɪpɪŋ,,rope （跳绳用）绳,,,
skirt,skɜːt,n.,n. 女裙,,,
sky,skaɪ,n.,n. 天；天空,,,
skyscraper,'skaɪskreɪpər,n.,n. 摩天楼,,,
slave,sleɪv,n.,n. 奴隶,,,
slavery,'sleɪv(ə)rɪ,n.,n. 奴隶制度,,,
sleep,sliːp,n.,n. 睡觉,,,
sleep slept slept,sliːp,vi.,vi. 睡觉 【一般现在 过去式 过去分词】,,,
sleepy,'sliːpɪ,a.,"a. 想睡的,困倦的,瞌睡的",,,
sleeve,sliːv,n.,n. 袖子，袖套,,,
slice,slaɪs,n.,n. 片，切面（薄）片,,,
slide,slaɪd,n.,"n.幻灯片,滑道 v.滑行,滑动",,,
slight,slaɪt,a.,a. 轻微的，细小的,,,
slim,slɪm,a.,a. 苗条的，纤细的,,,
slip,slɪp,n.,n. 片，条，纸片，纸条,,,
slow,sləʊ,ad.,ad. 慢慢地，缓慢地,,,
small,smɔːl,a.,a. 小的，少的,,,
smart,smɑːt,a.,a. 灵巧的，伶俐的；（人、服装等）时髦的，帅的,,,
smell,smel,v.,v. 嗅，闻到；发气味 n. 气味,,,
smelly,'smelɪ,a.,"a. 有臭味的,发出臭味的",,,
smile,smaɪl,n.,n.& v. 微笑,,,
smog,smɒg,n.,n. 烟雾(= smoke + fog),,,
smoke,sməʊk,n.,n. 烟 v. 冒烟；吸烟,,,
smoke-free,sməʊk-friː,a.,"a. 非吸烟的,无烟的",,,
smoker,'sməʊkə,n.,n. 吸烟者,,,
smoking,'sməʊkɪŋ,n.,"n. 吸烟,抽烟;冒烟",,,
smooth,smuːð,a.,a. 光滑的;平坦的,,,
snack,snæk,n.,n. 小吃,,,
snack bar,snæk bɑː,n.,n. 快餐店,,,
snake,sneɪk,n.,n.蛇v.蛇般爬行;蜿蜒行进,,,
snatch,sneɪk,v.,v. 夺，夺得，夺走,,,
sneaker,'sniːkər,n.,n. （复）轻便运动鞋（美）,,,
sneeze,sniːz,v.,v. 打喷嚏,,,
sniff,snɪf,v.,"v. 抽鼻子（哭,患感冒时）",,,
snow,snəʊ,n.,n. 雪 vi.下雪,,,
snowball,'snəʊbɔːl,n.,n. 雪球,,,
snowman,'snəʊmæn,n.,n. 雪人,,,
snowy,'snəʊɪ,a.,a. 雪(白)的；下雪的；多(积)雪的,,,
so,səʊ,ad.,ad. 如此，这么；非常；同样 conj. 因此，所以,,,
soap,səʊp,n.,n. 肥皂,,,
sob,sɒb,n.,n.& v. 抽泣，啜泣,,,
soccer,'sɑːkər,n.,n.英式足球,,,
social,'səʊʃ(ə)l,a.,a. 社会的；社交的,,,
socialism,'səʊʃəlɪz(ə)m,n.,n. 社会主义,,,
socialist,'səʊʃ(ə)lɪst; 'səʊʃəlɪst,a.,a. 社会主义的,,,
society,sə'saɪətɪ,n.,n. 社会,,,
sock,sɒk,n.,n. 短袜,,,
socket,'sɒkɪt,n.,n. （电源）插座,,,
sofa,'səʊfə,n.,n. （长）沙发,,,
soft,sɔːft,a.,a. 软的，柔和的,,,
software,'sɒf(t)weə,n.,n. 软件,,,
softdrink,sɔft drɪŋk,n.,n. (不含酒精)清凉饮料,,,
softball,'sɒf(t)bɔːl,n.,n. 垒球,,,
soil,sɔɪl,n.,n. 土壤，土地,,,
solar,'səʊlə,a.,a. 太阳的,,,
soldier,'səʊldʒə,n.,n. 士兵，战士,,,
solid,'sɑːlɪd,a.,"a. 结实的,固体的 n.固体",,,
some,sʌm;səm,a.,a. 一些，若干；有些；某一 pron. 若干，一些,,,
somebody,'sʌmbədɪ,pron.,pron. 某人；有人；有名气的人,,,
someone,'sʌmwʌn,pron.,pron. 某一个人,,,
something,'sʌmθɪŋ,pron.,pron. 某事；某物,,,
sometimes,'sʌmtaɪmz,ad.,ad. 有时,,,
somewhere,'sʌmweə,ad.,ad. 在某处,,,
son,sʌn,n.,n. 儿子,,,
song,sɒŋ,n.,n. 歌唱；歌曲,,,
soon,suːn,ad.,"ad. 不久,很快,一会儿",,,
sorrow,'sɒrəʊ,n.,n. 悲伤，悲痛,,,
sorry,'sɒrɪ,a.,"a. 对不起,抱歉;难过的",,,
sort,sɔːt,vt.,vt. 把…分类，拣选 n. 种类，类别,,,
so-so,səʊ-səʊ,a.,a. 一般；不怎么样；凑合,,,
soul,səʊl,n.,n. 灵魂；心灵；气魄,,,
sound,saʊnd,vi.,"vi.听起来,发出声音n.声音",,,
soup,suːp,n.,n. 汤,,,
sour,saʊə,a.,a. 酸的，馊的,,,
south,saʊθ,a.,a. 南(方)的；向南的；从南来的 ad. 在南方；向南方；自南方 n. 南；南方；南风；南部,,,
southeast,",saʊθ'iːst",n.,n. 东南,,,
southern,'sʌð(ə)n,a.,a. 南部的，南方的,,,
southwest,",saʊθ'west",n.,n. 西南,,,
souvenirs,",suːvə'nɪəz",n.,"n.旅游纪念品,纪念物",,,
sow,sou,vt.,vt.播种,,,
space,speɪs,n.,n. 空间,,,
spaceship,'speɪsʃɪp,n.,n. 宇宙飞船,,,
spade,speɪd,n.,n. 铲子;纸牌中的黑桃,,,
spaghetti,,n.,n. 意大利式面条,,,
Spain,spein,n.,n. 西班牙,,,
Spanish,'spænɪʃ,a.,a. 西班牙人的，西班牙的，西班牙语的 n. 西班牙语,,,
spare,speə,a.,"a. 空闲,多余的，剩余的",,,
sparrow,'spærəʊ,n.,n. 麻雀，雀型鸟类,,,
speak spoke spoken,ˈspærəʊ,v.,v. 说，讲；谈话；发言 【一般现在 过去式 过去分词】,,,
speaker,'spiːkə,n.,n. 演讲人，演说家,,,
spear,spɪr,n.,n. 矛，枪，梭镖,,,
special,'speʃ(ə)l,a.,a. 特别的，专门的,,,
specialist,'speʃ(ə)lɪst,n.,n. （医学）专家，专科医生；专家；专业人员,,,
specific,spə'sɪfɪk,a.,"a.明确的,具体的,独特的",,,
speech,spiːtʃ,n.,n. 演讲,,,
speed,spiːd,n.,n. 速度 v. （使）加速,,,
spell,spel,vt.,vt. 拼写,,,
spelling,'spelɪŋ,n.,n. 拼写，拼读,,,
spend spent spent,ˈspelɪŋ,v.,v. 度过；花费（钱、时间等） 【一般现在 过去式 过去分词】,,,
spin,spɪn,v.,v.& n. 纺，（使）快速旋转；旋转，旋转运动,,,
spirit,'spɪrɪt,n.,n. 精神,,,
spiritual,'spɪrɪtʃʊəl; -tjʊəl,a.,a. 精神的； 心灵的,,,
spit,spɪt,v.,v. 吐唾沫；吐痰,,,
splendid,'splendɪd,a.,a. 灿烂的，辉煌的；（口语）极好的,,,
split,splɪt,v.,v. 撕开;切开,,,
spoken,'spəʊk(ə)n,a.,a. 口语的,,,
spokesman,ˈspəʊkən mæn,n.,n. 发言人,,,
sponsor,'spɑːnsər,n.,n. 赞助者，赞助商,,,
spoon,spuːn,n.,"n. 匙, 调羹",,,
spoonful,'spuːnfʊl,n.,n. 一匙（的量）,,,
sport,spɔːt,vn.,vn. 体育运动，锻炼；(复，英)运动会,,,
spot,spɑːt,n.,n. 斑点，污点；场所，地点 v. 沾上污渍，弄脏,,,
spray,spreɪ,n.,"n. / v. 水雾,喷雾(器)喷洒",,,
spread,spred,v.,v. 延伸； 展开,,,
spring,sprɪŋ,n.,"n. 春天,春季 n. 泉水,泉",,,
spy,spaɪ,n.,"n. 密探,间谍 v.侦探,刺探",,,
square,skweə,n.,n. 广场 a. 平方的；方形的，宽而结实的（体格，肩膀）,,,
squeeze,skwiːz,n.,n. 挤压，捏，塞,,,
squid,skwɪd,n.,n. 鱿鱼,,,
squirrel,'skwɜːrəl,n.,n. 松鼠,,,
stable,'steɪbl,a.,a. 稳固的，牢固的,,,
stadium,'steɪdɪəm,n.,n. （露天）体育场,,,
staff,stæf,n.,n. 全体职工（雇员）,,,
stage,steɪdʒ,n.,n. 舞台；阶段,,,
stain,steɪn,n.,n. 污点，污渍，染色剂,,,
stainless,'steɪnlɪs,a.,a. 无污点的,,,
stainless steel,ˈsteɪnlɪs stiːl,,不锈钢,,,
stair,steə,n.,n. 楼梯,,,
stamp,stæmp,n.,n. 邮票,,,
stand,stænd,n.,n. 站；立；停止；立场；地位；台；坛；摊,,,
stand stood stood,stænd,v.,v. 站；立；起立；坐落；经受；持久 【一般现在 过去式 过去分词】,,,
standard,'stændəd,n.,n. & a. 标准（的）,,,
star,stɑː,n.,n. 星，恒星,,,
stare,steə,vi.,vi. 盯，凝视,,,
start,stɑːt,v.,v. 开始，着手；出发,,,
starvation,stɑː'veɪʃn,n.,n. 饥饿； 饿死,,,
starve,stɑːv,v.,v. 饿死,,,
state,steɪt,n.,n. 状态； 情形；国家，（美国的）州,,,
station,'steɪʃ(ə)n,n.,n. 站，所，车站；电台,,,
statement,'steɪtm(ə)nt,n.,n.声明，陈诉，说法,,,
statesman,'steɪtsmən,n.,n. 政治家,,,
statistics,stə'tɪstɪks,n.,n. 统计数字，统计资料，统计学,,,
statue,'stætʃuː,n.,n. 法令，法规，章程,,,
status,'steɪtəs,n.,n. 法律地位（身份）,,,
stay,steɪ,n.,n.& vi. 停留，逗留，呆,,,
steady,'stedi,a.,a. 稳固的；平稳的,,,
steak,steɪk,n.,n. 牛排，肉排，鱼排,,,
steal stole stolen,stiːl,vt.,"vt. 偷, 窃取 【一般现在 过去式 过去分词】",,,
steam,stiːm,n.,n. 汽，水蒸气,,,
steel,stiːl,n.,n. 钢，钢铁,,,
steep,stiːp,a.,a. 险峻的； 陡峭的,,,
step,step,n.,"n.脚步,台阶,梯级 vi.走,跨步",,,
step-mother,step-ˈmʌðə(r),n.,n. 继母【连字符】,,,
steward,'stjuːəd,n.,n. (火车、飞机、轮船等)男服务员；男乘务员,,,
stewardess,"'stjuːədɪs; ,stjuːə'des",n.,"n.女乘务员,空中小姐",,,
stick stuck stuck,stɪk,vi.,"vi. 粘住，钉住；坚持n. 木棒（棍）,枝条 【一般现在 过去式 过去分词】",,,
still,stɪl,a.,"a.不动的,平静的ad.仍然,还",,,
stocking,'stɒkɪŋ,n.,n. 长统袜,,,
stomach,'stʌmək,n.,n. 胃，胃部,,,
stomachache,'stʌməkeɪk,n.,n. 胃疼,,,
stone,stəʊn,n.,n. 石头，石料,,,
stop,stɒp,n.,n. 停；（停车）站 v. 停，停止，阻止,,,
stopwatch,'stɒpwɒtʃ,n.,n. 记秒表；跑表,,,
storage,'stɔːrɪdʒ,n.,n. 贮藏； 储存,,,
store,stɔː,n.,n. 商店 vt. 储藏，存储,,,
storm,stɔːm,n.,n. 风暴，暴（风）雨,,,
story,'stɔːrɪ,n.,n. 故事，小说,,,
stout,staut,a.,a. 肥壮的，厚实牢固的,,,
stove,stəʊv,n.,n. （供烹饪用的 ）火炉，煤炉，电炉,,,
straight,streɪt,a.,a. 一直的，直的 ad. 一直地，直地,,,
straightforward,streɪt'fɔːwəd,a.,a./ ad. 简单的，坦率的,,,
strait,streɪt,n.,n. 海峡,,,
strange,streɪndʒ,a.,"a. 奇怪,奇特的,陌生的",,,
stranger,'streɪn(d)ʒə,n.,n. 陌生人，外人,,,
straw,strɔː,n.,n. 稻草,,,
strawberry,'strɔːb(ə)rɪ,n.,n. 草莓,,,
stream,striːm,n.,n. 小河；溪流,,,
street,striːt,n.,n. 街，街道,,,
strength,streŋθ; streŋkθ,n.,n. 力量，力气,,,
strengthen,'streŋθ(ə)n; -ŋkθ(ə)n,vt.,vt. 加强，增强,,,
stress,stres,n.,n. 精神压力，心理负担 v. 强调，重读,,,
strict,strɪkt,a.,a. 严格的，严密的,,,
strike,straɪk,v.,"v.（钟）鸣;敲（响）,罢工",,,
string,strɪŋ,n.,n. 细绳，线，带,,,
strong,strɒŋ,a.,a. 强(壮)的；坚固的；强烈的；坚强的,,,
struggle,'strʌg(ə)l,vi.,vi. 斗争,,,
stubborn,'stʌbərn,a.,a. 固执的，倔强的,,,
student,'stjuːd(ə)nt,n.,n. 学生,,,
studio,'stjuːdɪəʊ,n.,n. 工作室，演播室,,,
study,'stʌdɪ,v.,v. 学习；研究 n. 书房,,,
stupid,'stjuːpɪd,a.,a. 愚蠢的，笨的,,,
style,staɪl,n.,n. 方式，作风，款式,,,
subject,ˈsʌbdʒɪkt;(for adj.)ˈsʌbdʒɪkt;(for v.)səbˈdʒekt,a.,a. 隶属的；受支配的；易受…的；在…条件下 vt. 使隶属；使服从；使受到 n. 题目；主题；学科；主语；主体,,,
subjective,səb'dʒektɪv,a.,a. 主观的,,,
submit,səb'mɪt,v.,v. 提交，呈递（文件，建议等）,,,
subscribe,səb'skraɪb,v.,"v.订阅,订购（报刊等）",,,
substitute,'sʌbstɪtuːt,v.,v. 代替，取代,,,
subtraction,səb'trækʃn,n.,n.（算数中的）减,,,
succeed,sək'siːd,vi.,vi. 成功,,,
success,sək'ses,n.,n. 成功,,,
successful,sək'sesfʊl; -f(ə)l,a.,"a. 成功的,有成就的",,,
such,sʌtʃ,ad.,ad. 那么 pron. （泛指）人，事物 a.这样的，那样的,,,
suck,sʌk,vt.,vt. 吸吮,,,
sudden,'sʌd(ə)n,a.,a. 突然的,,,
suffer,'sʌfə,vi.,vi. 受苦，遭受,,,
suffering,'sʌf(ə)rɪŋ,n.,n. 痛苦，苦难,,,
sugar,'ʃʊgə,n.,n. 糖,,,
suggest,sə'dʒest,vt.,vt. 建议，提议,,,
suggestion,sə'dʒestʃ(ə)n,n.,n. 建议,,,
suit,sju:t; su:t,vt.,vt. 适合 n.一套（衣服）,,,
suite,swiːt,n.,n. 套间；组曲,,,
suitable,'suːtəb(ə)l,a.,a. 合适的，适宜的,,,
suitcase,'suːtkeɪs,n.,"n.(旅行用)小提箱,衣箱",,,
summary,'sʌməri,n.,n. 摘要，概要,,,
summer,'sʌmə,n.,n. 夏天，夏季,,,
sun,sʌn,n.,n. 太阳，阳光,,,
sunburnt,'sʌnbɜːnt,a.,a. 晒黑的,,,
Sunday,ˈsʌndeɪ; ˈsʌndi,n.,n. 星期日,,,
sunglasses,'sʌnglɑːsɪz,n.,n. 太阳眼镜，墨镜,,,
sunlight,'sʌnlaɪt,n.,n. 日光，阳光,,,
sunny,'sʌnɪ,a.,a. 晴朗的;阳光充足的,,,
sunrise,'sʌnraɪz,n.,n. 黎明，拂晓,,,
sunset,'sʌnset,n.,n. 日落(时分),,,
sunshine,'sʌnʃaɪn,n.,n. 阳光,,,
super,'suːpə; 'sjuː-,a.,a. 顶好的，超级的,,,
superb,suː'pɜːrb,a.,"a. 卓越的,质量极高的",,,
superior,suː'pɪriər,a.,a. 更胜一筹的 n. 上级，上司,,,
superman,'suːpəmæn; 'sjuː-,n.,n. 超人,,,
supermarket,'suːpəmɑːkɪt; 'sjuː-,n.,n. 超级市场,,,
supper,'sʌpə,n.,n. 晚餐，晚饭,,,
supply,sə'plaɪ,vt.,vt.& n. 供给，供应,,,
support,sə'pɔːt,vt.,vt.& n. 支持，赞助,,,
suppose,sə'pəʊz,vt.,"vt. 猜想,假定,料想",,,
supreme,suː'priːm,a.,"a.至高无上的,最高的",,,
sure,ʃɔ:(r),a.,a. 确信，肯定 ad. (口语)的确，一定，当然,,,
surface,'sɜːfɪs,n.,n. 表面,,,
surgeon,'sɜːrdʒən,n.,n. 外科医生,,,
surplus,'sɜːrpləs,n.,n. 过剩，剩余,,,
surprise,sə'praɪz,vt.,"vt. 使惊奇,使诧异 n. 惊奇,诧异",,,
surround,sə'raund,vt.,vt. 围绕；包围,,,
surrounding,sə'raʊndɪŋ,a.,a. 周围的,,,
survival,sə'vaɪv(ə)l,n.,n. 存活，幸存,,,
survive,sər'vaɪv,v.,v.生存，存活，幸免于难,,,
suspect,ˈsʌspekt; (for v.) səˈspekt,n.,n. 犯罪嫌疑人,,,
suspension,sə'spenʃn,n.,"n.暂令停职,推迟,延期",,,
swallow,'swɑːlou,vt.,vt. 吞下；咽下,,,
swap,swɑːp,v.,v. 交换（东西）,,,
swear swore sworn,sweə(r),v.,"v.咒骂.,诅咒 【一般现在 过去式 过去分词】",,,
sweat,swet,n.,n. 汗，汗水,,,
sweater,'swetə,n.,n. 厚运动衫，毛衣 ,,,
sweep swept swept,swiːp,v.,v. 扫除，扫 【一般现在 过去式 过去分词】,,,
sweet,swiːt,n.,n.甜食;蜜饯;甜点;糖果;芳香a.甜的;新鲜的;可爱的;亲切的,,,
swell swelled swollen,swel,v.,v. 肿胀 【一般现在 过去式 过去分词】,,,
swift,swɪft,a.,a. 快的，迅速的,,,
swim,swɪm,n.,n. 游泳，游,,,
swim swam swum,swɪm,vi.,"vi. 游泳,游 【一般现在 过去式 过去分词】",,,
swimming,'swɪmɪŋ,n.,n. 游泳,,,
swimming pool,ˈswɪmɪŋ puːl,n.,n. 游泳池,,,
swing,swɪŋ,vt.,vt. 挥舞，摆动 n. 秋千,,,
Swiss,swɪs,a.,a. 瑞士人的 n. 瑞士人,,,
Switzerland,ˈswɪtsələnd,,* n. 瑞士,,,
switch,swɪtʃ,v.,"v./ n. 开关,转换,改变",,,
sword,sɔːd,n.,n. 剑，刀,,,
symbol,'sɪmb(ə)l,n.,n. 象征,,,
sympathy,'sɪmpəθi,n.,n. 同情,,,
symphony,'sɪmfəni,n.,n. 交响乐,,,
symptom,'sɪmptəm,n.,n. 症状,,,
system,'sɪstəm,n.,n. 体系；系统,,,
systematic,ˌsɪstə'mætɪk,a.,"a.系统的,有条理的",,,
table,'teɪb(ə)l,n.,n. 桌子，表格,,,
table tennis,ˈteɪb(ə)l ˈtenɪs,n.,n. 乒乓球,,,
tablet,'tæblɪt,n.,n. 药片,,,
tail,teɪl,n.,n. (动物的)尾巴,,,
tailor,'teɪlə,n.,n. 裁缝,,,
